marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	53008117	R1BJHRYL8UTSH4	0425107469	50861192	Watchers	Books	5	10	11	N	N	Gripping, Emotional Love and Suspense Story	Watchers is about love, loneliness, fear, tragedy, the wrongs of genetic engineering/humans playing God, and, of course, horror and suspense. Watchers is about a man who has had a horrible  past, Travis Cornell, who thinks that anybody he gets close  to dies. It is also about Nora Devon, a woman who has been  kept isolated from the world by Aunt Violet, a character we  learn to hate. Also in the cast are a superintelligent dog,  a deadly human-made beast, a hitman, a lawyer, and two NSA  agents.  Watchers is by far one of the finest pieces of work ever  printed. Dean Koontz shows us that he is much more than a  horror/suspense writer. While keeping suspense at a maximum,  Koontz tells us a gripping tale about friendship. Some of the  characters are so charming that we wish they were real, while  some are just the scum of the earth.  Watchers pulses and overflows with Koontz's God-given talent  for suspense, humor, and flat-out great storylines. Read it  as soon as possible!	1996-12-28
US	53061277	R3S2SYZQ25DAAN	044651652X	879659950	The Bridges of Madison County	Books	1	4	4	N	N	This book defines &quot;overrated&quot;	After hearing all the hype, I picked it up. Unfortunately, I was disappointed. This has to be one of the most poorly written books I have ever read.  The dialogue is forced, unreal and just plain boring. The storyline is less than romantic, simply another re-hash of the old farmer's wife and the milkman story.  I'm astounded that people are actually reading this drivel, never mind that so many actually find it remotely interesting	1996-12-28
US	53066476	RCQJ5BW4RXDAC	0812550706	401439625	Ender's Game (The Ender Quintet)	Books	5	0	0	N	N	Graceful and thoughtful sci-fi	I've read Ender's Game a number of times and it never ceases to impress me.  I'm not really even a sci-fi lover, but the writing, in its style, is impressive and Card creates characters rather than charicatures or parodies.  This book poses genuine questions without falling into the trap that some sci-fi does of making everything really &quot;futury&quot; and giving alternate names to every aspect of human life in the future.  It is a fine book	1996-12-31
US	53089025	R3SLLQ4Y8XRVB1	0679745203	152918541	The English Patient	Books	5	0	1	N	N	Do Not Deny Yourself This Book Because You Know Its Story.	<br />If you have only seen the movie the &quot;English Patient,&quot;  you do not know Michael Ondaatje's &quot;English Patient.&quot; <br />You do not truly know the extent of Hana's detachment from   the world around her and the reasons for that detachment,  you do not know of Carvaggio's previous life with Hana and  her father, and you do not know of the physically abusive   nature of the relationship between Katherine and Lladislaw.  <br />Most importantly, you have not read:  <br />  <br />&quot;A man in a desert can hold absence in his cupped hands  knowing it is something that feeds him more than water.&quot;  <br /> or  <br />&quot;Her life with others no longer interests him. He wants   only her stalking beauty, her theatre of expressions. He   wants the minute and secret reflection between them, the   depth of field minimal, their foreignness intimate like   two pages of a closed book.  <br />He has been disassembled by her.&quot;  <br />  <br />Finally, the curious involvement of Kip in their lives  becomes clearer when you know that Ondaatje himself is a Sri  Lankin (and, I believe, a Sikh).  <br />Do not deny yourself the majesty of this work because you  feel that you know its story. The telling rewards the reader  beyond the narrow reaches of its text.    <br />stuart gordon	1997-01-01
US	52082782	R27OCLBVNRECMI	0684874350	698161422	Angela's Ashes (The Frank McCourt Memoirs)	Books	5	1	1	N	N	How sad....How wonderful	McCourt's Angela&quot;s Ashes is worth its weight in gold and I found it to be a good read but also informative about  history/religion and it's effect on our culture.    I gave the book to several senior's including  my mother who found the book too difficult because it made  them relive their poverty and many painful memories. To those  who have lost children or siblings through poverty you may  want to avoid this book because it is painful enough to  read without having to have gone through that experience  oneself.	1997-01-01
US	51901221	R2UFYPA7RDL20X	0812548094	939049888	Stone of Tears	Books	3	0	0	N	N	Too Dark and gloomy for a perfect read	Although the plot was very well designed, and the characters very well fleshed out, something about the way goodkind writes seems to cast a pall over the whole book.  Not a very enjoyable effect Although he hadn't been the cheeriest of authors in Wizard's First Rule, somehow he got worse.  Still, if not easily downheartened by the general despair, it is a very good book to read.  I finished it in one continuous span of reading, just watch out for how your feeling at the end!	1997-01-02
US	53067331	R3K7F2LR179XF8	0812550706	401439625	Ender's Game (The Ender Quintet)	Books	5	0	0	N	Y	A book to read many times	I have read Ender's Game so many times I can't remember the first time.  My copy is so worn, and the cover creased.  It's a wonderful story.<br />  Ender is a wonderful character.  He has so many facets that you forget he's only a very young child.  It is invigorating to see someone so young battling against those a few years older than him, and those fifty years older than him, and winning at both.<br />  This story is a must read for anyone from age 12 to 112.  I highly recommend it.<br />	1997-01-02
US	53060409	RE1C5CWCI7PEA	0312853238	401439625	Ender's Game (The Ender Quintet)	Books	5	0	1	N	N	My most favorite book ever	This is the most exciting story I have read. I have owned  a half dozen copies, and keep mistakenly &quot;loaning&quot; them out to friends, never seeing this book again. Read it the first time  for the excitement of a story that you cannot put down. After  read it 5 more times like I have and learn more about human  nature and the dark subtle forces that drive us humans. Each  time I pick this book up to read, more I learn about who we are   and how easy we are to manipulate.	1997-01-02
US	52671918	R2WS49FIY5UEDI	0345350472	978657248	Blade Runner (Movie-Tie-In Edition)	Books	5	0	1	N	N	Excellent Sci-fi story,have the book and tape.	Bladerunne	1997-01-02
US	53080944	R3DG1QOCJ4Q36O	0385311400	173145556	Drums of Autumn (Outlander)	Books	5	0	0	N	Y	Great!! Can't wait for Drums of Autumn	I have read the other 3 but can't wait for the new &quot;Drums of Autumn&quot;. I have started a reading group at work (I provided the books, and everyone else reads) and you can guess which is the favorite series. One person  in the group has read them all in less than a week!  My order is in for  &quot;Drums of Autumn&quot;.  I can understand why it takes so long for each book  to come out, all you have to do is pay attention to the detail. I hope that  Diane writes for many, many years to come.	1997-01-02
US	52763180	R13KUKEEASA56O	0312954468	345931989	River God: A Novel of Ancient Egypt (Novels of Ancient Egypt)	Books	5	0	0	N	N	Magnificent, superb, loved it	As a classics major (and there aren't too many of us) I enjoyed this book tremendously. It doesn't seem like it has over 600 pages, it flows so quickly! I've read a large number of novels set in the ancient world, and this one ranks up there with I, Claudius and the earlier Mary Renault novels	1997-01-03
US	53034530	RRWHKVEU1MKRQ	0345389409	983362906	Memnoch the Devil (Vampire Chronicles, Book 5)	Books	2	0	1	N	N	I hated it! How could anyone who loves her books enjoy it?	I have read the first 4 books of the Vampire Chronicles  and loved them all.  They are all action packed and give us an in-depth view of Lestats life and struggle.  Now  Rice goes into a 400 page long debate on Good versus bad  and God versus the Devil.  I would rather read the Bible  for that.  This isn't about Lestat or Vampires at all!  I   had several friends tell me &quot;Don't read it - it is boring   and slow&quot; But I didn't listen.  I couldn't read it past 120  pages and I couldn't even get through the cassettes.  If   you like Anne Rice you should hate this book because it  has nothing to do with her former stuff at all.	1997-01-03
US	53065351	R39OQBUHDI5TF	0385292244	191357398	Shogun	Books	5	1	1	N	N	Cancel all your plans, you won't be going far!	Shogun deals with John Blackthorne,and his crew who ends up shipwrecked in Japan.  What seemed like a primitive culture, turned out to be an advanced and scheming one.<BR><BR> This book deals with corruption, love, and power to the fullest degree.  Yet educates you in Japanese history so nicely, that you will find a new respect.  Heck, you'll even learn a few Japanese words.	1997-01-04
